p_creation_month,region,country,channel,network,sub_channel,os_name,spend,clicks,impressions,installs,signups,new_customers,ltv_projection_3yr
2024-04,AFRICA,Morocco,paid_social,facebook,activation,android,527.9946182,5677.601939,1026790.213,41.72755886,168.8820018,103.2799898,7.380121772
2024-04,AFRICA,Morocco,paid_social,snapchat,acquisition,ios,2052.685894,13434.2414,4666438.375,0.585013871,3.024918649,27.98090661,72.904047
2024-04,AFRICA,Morocco,paid_social,tiktok,acquisition,android,2884.812466,65036.59853,12724044.67,918.940542,531.4320406,117.6597406,37.25996227
2024-04,AFRICA,Morocco,paid_social,tiktok,acquisition,ios,3600.424071,30867.49108,8236320.66,477.9594366,100.0567859,95.51722171,47.69748355
2024-04,AFRICA,Morocco,sem,adwords,brand_protection,web,7260.258219,34265.62028,65093.31953,4.2225181,111.6783421,349.655255,25.56902544
2024-04,AFRICA,Morocco,sem,adwords,non_brand,web,16318.72144,78978.81833,982944.8069,7.195452319,408.0822173,669.4952594,32.46005386
2024-04,AFRICA,Nigeria,display,google,acquisition,android,19376.12873,173165.3903,20754427.01,15131.82028,10037.56424,1334.586276,22.35605522
2024-04,AFRICA,Nigeria,display,google,acquisition,ios,1791.770979,7558.843089,1186233.707,774.9716169,1.181828964,139.7021378,14.60539985
2024-04,AFRICA,Nigeria,display,google,activation,android,682.0579531,3470.273905,620210.5244,4.225556101,17.39532534,9.931271839,71.61503467
2024-04,AFRICA,Nigeria,paid_social,facebook,acquisition,android,3388.460303,78166.71213,15018134.78,4456.203737,3154.038888,196.7000071,23.8998891
2024-04,AFRICA,Nigeria,paid_social,facebook,acquisition,ios,9295.567152,47970.72154,20161829.32,1925.645343,34.1620967,668.1001336,21.11997263
2024-04,AFRICA,Nigeria,paid_social,facebook,activation,android,508.7785868,5242.120319,883399.8112,22.29431138,36.62622475,21.94731994,30.00891194
2024-04,AFRICA,Nigeria,paid_social,snapchat,acquisition,android,1004.544273,15722.94244,3219517.356,506.0828822,361.8777616,30.53711796,32.7625648
2024-04,AFRICA,Nigeria,paid_social,snapchat,acquisition,ios,1544.281147,23243.89032,6150490.099,15.95049435,5.487501269,89.18507026,21.29273651
2024-04,AFRICA,Nigeria,sem,adwords,brand_protection,web,1339.549936,7302.168185,15767.28285,1.825177072,11.3356985,87.33379016,20.07767119
2024-04,AFRICA,Nigeria,sem,adwords,non_brand,web,4523.115529,22873.33354,156925.0509,3.582810436,59.08254338,189.509564,31.01480162
2024-04,AFRICA,Tunisia,display,google,acquisition,android,20491.11611,603461.5749,40756272.13,12517.56289,6496.752568,1998.382921,12.08896543
2024-04,AFRICA,Tunisia,display,google,acquisition,ios,6867.55455,40196.90583,5907258.048,1698.336007,1.807451791,297.5491473,32.46372021
2024-04,AFRICA,Tunisia,display,google,activation,android,1074.036391,7361.593841,607021.6131,12.6382329,88.68885858,97.7846102,17.65080061
2024-04,AFRICA,Tunisia,paid_social,facebook,acquisition,android,2013.349515,122097.6508,14995872.26,2774.999313,1233.501912,276.0925235,7.503902269
2024-04,AFRICA,Tunisia,paid_social,facebook,acquisition,ios,1417.015172,13735.30466,7318941.444,249.0219479,15.97231192,62.08698581,32.98527077
2024-04,AFRICA,Tunisia,paid_social,facebook,activation,android,979.8822115,10981.75097,2531712.388,83.15337968,186.5418591,134.8921305,8.751211906
2024-04,AFRICA,Tunisia,sem,adwords,brand_protection,web,430.7901218,1304.65707,3707.893841,0.0,4.203461624,12.73183659,47.95443497
2024-04,AFRICA,Tunisia,sem,adwords,non_brand,web,2400.18541,9314.421515,95912.9084,0.5714206229,58.13116245,91.28289448,40.3474301
2024-04,ECA,Georgia,display,google,acquisition,android,30851.48935,197556.6179,16925118.94,8168.040761,3948.800288,1727.159245,17.60060086
2024-04,ECA,Georgia,display,google,acquisition,ios,22711.1855,103476.3848,13787213.28,2596.751506,0.5877554642,698.8429656,44.65753727
2024-04,ECA,Georgia,display,google,activation,android,2104.075826,6441.509773,657262.2767,9.084941484,40.92375965,58.02118289,39.08778174
2024-04,ECA,Georgia,paid_social,facebook,acquisition,android,703.2278287,16802.49583,1110928.37,346.7118252,95.11703688,25.02520089,31.41713906
2024-04,ECA,Georgia,paid_social,facebook,acquisition,ios,480.8980455,1554.002434,954768.3343,30.819577,0.0,11.4863022,56.69667148
2024-04,ECA,Georgia,sem,adwords,brand_protection,web,2641.043588,5825.899905,13846.61378,0.0,11.90962902,23.94668037,150.1275858
2024-04,ECA,Georgia,sem,adwords,non_brand,web,4684.63321,12737.58759,131060.6222,0.0,37.16089553,57.08948355,106.4451645
2024-04,ECA,Ukraine,apple_search_ads,apple_search_ads,brand_protection,ios,3668.335696,8080.866267,28697.33889,3298.846627,1757.111845,522.747447,10.22268691
2024-04,ECA,Ukraine,apple_search_ads,apple_search_ads,non_brand,ios,60273.2729,43566.85513,10779491.14,10293.42366,5191.938538,3358.815275,21.81532006
2024-04,ECA,Ukraine,display,google,acquisition,android,70201.66352,285575.9724,37835009.9,24763.83933,14368.7876,3846.989946,21.13697651
2024-04,ECA,Ukraine,display,google,acquisition,ios,10785.01049,26214.40346,4925187.391,3022.320451,0.0,598.3486765,27.71352781
2024-04,ECA,Ukraine,display,google,activation,android,3065.63217,9182.182225,1764832.477,40.26856525,99.92496836,119.7377388,31.56738117
2024-04,ECA,Ukraine,paid_social,facebook,acquisition,android,670.3160566,9294.237484,658092.1681,376.1454375,160.1528684,19.0642449,49.7548991
2024-04,ECA,Ukraine,paid_social,facebook,acquisition,ios,3151.748513,6908.671461,2246817.729,229.4962014,3.066200769,88.6185086,46.72014427
2024-04,ECA,Ukraine,paid_social,facebook,activation,android,604.9232635,1572.156493,539745.0349,8.415511001,24.92273173,17.95551965,41.86097384
2024-04,ECA,Ukraine,sem,adwords,brand_protection,web,12116.72372,30436.32229,62137.86027,0.0,76.13271364,493.6393982,34.1943881
2024-04,ECA,Ukraine,sem,adwords,non_brand,web,24392.7938,127958.7612,1249391.703,18.49730784,264.02413,905.3685763,32.76250156
2024-04,SEE,Croatia,apple_search_ads,apple_search_ads,brand_protection,ios,9925.852036,2780.757001,7908.90808,1051.561287,506.2593923,173.5055474,73.84938157
2024-04,SEE,Croatia,apple_search_ads,apple_search_ads,non_brand,ios,10553.47902,8012.536877,1443412.122,1315.008529,572.1588188,339.9506522,37.76607174
2024-04,SEE,Croatia,display,google,acquisition,android,15154.96583,43262.54844,5087416.825,3787.592528,1770.907388,694.7688989,22.03244478
2024-04,SEE,Croatia,display,google,acquisition,ios,9700.91256,9544.739429,2838502.362,1558.71766,0.0,282.8744341,53.43249887
2024-04,SEE,Croatia,display,google,activation,android,618.9596351,1480.267388,261902.3005,10.27336201,11.08271201,16.10336268,57.21190746
2024-04,SEE,Croatia,paid_social,facebook,acquisition,android,835.458095,2423.546151,457150.1682,156.8856225,90.66229854,28.51316027,33.66683033
2024-04,SEE,Croatia,paid_social,facebook,acquisition,ios,370.7316767,535.8402136,208875.5688,11.91246191,0.618656504,3.200871242,180.3980027
2024-04,SEE,Croatia,paid_social,facebook,activation,android,251.2219806,210.6094017,70932.00571,3.588968488,3.640468096,3.03635055,119.3754068
2024-04,SEE,Croatia,sem,adwords,brand_protection,web,3464.096017,9189.247733,16354.39895,0.0,17.6128825,112.3459054,37.7956095
2024-04,SEE,Croatia,sem,adwords,non_brand,web,6746.281952,21877.40577,787980.0635,10.1620707,88.76297244,103.508545,82.90108869
2024-04,SEE,Serbia,display,google,acquisition,android,38924.13105,207455.7855,34826674.98,6944.679097,2878.076188,1236.005835,38.65247899
2024-04,SEE,Serbia,display,google,acquisition,ios,20237.48384,63590.60836,11295516.06,1484.569381,0.0,281.9679409,99.42932277
2024-04,SEE,Serbia,display,google,activation,android,1658.730004,5695.684911,1649145.798,12.00263833,42.66775867,62.70129654,36.15951659
2024-04,SEE,Serbia,paid_social,facebook,acquisition,android,1414.313936,14056.78525,1422318.684,327.7496717,125.8480523,27.2056971,70.66629772
2024-04,SEE,Serbia,paid_social,facebook,acquisition,ios,695.2397174,1783.599907,709661.6106,30.01617292,0.0,8.113366597,115.3708801
2024-04,SEE,Serbia,sem,adwords,brand_protection,web,13229.47743,20204.6837,36458.63012,0.0,25.71242596,211.3392918,81.85918226
2024-04,SEE,Serbia,sem,adwords,non_brand,web,20109.92508,96679.04225,2569509.725,4.816089028,202.7701699,325.1879364,79.09672715
2024-04,WE,Italy,apple_search_ads,apple_search_ads,brand_protection,ios,37869.36256,18699.01923,45658.42583,8137.347538,4913.880636,1349.074909,29.38450328
2024-04,WE,Italy,apple_search_ads,apple_search_ads,non_brand,ios,201892.5879,119499.6963,22071000.1,16466.24647,8801.185547,4644.889678,68.47078782
2024-04,WE,Italy,display,google,acquisition,android,51815.79132,176146.7611,15181125.82,13867.12308,7524.251259,2066.88941,32.16948787
2024-04,WE,Italy,display,google,acquisition,ios,6673.189103,4337.405928,48389.8596,706.509174,0.0,102.7298697,74.08067186
2024-04,WE,Italy,display,google,activation,android,2191.586451,7833.657475,973833.6305,35.97637223,82.11545126,98.37269049,30.45869334
2024-04,WE,Italy,paid_social,facebook,acquisition,android,4885.048394,20014.00756,3146989.65,1450.692073,923.2569548,178.374104,33.16226826
2024-04,WE,Italy,paid_social,facebook,acquisition,ios,2482.773927,5126.918092,1603977.767,194.0354573,6.05262095,58.04580473,63.09307063
2024-04,WE,Italy,paid_social,tiktok,acquisition,android,32117.85948,95700.75073,41128238.99,2361.509848,1752.546251,902.6505523,48.74561177
2024-04,WE,Italy,paid_social,tiktok,acquisition,ios,1763.887144,5159.239446,1586263.409,189.8223032,70.58370402,52.33348179,34.16411109
2024-04,WE,Italy,sem,adwords,brand_protection,web,35517.27028,93030.54361,155871.3721,461.9026345,514.1659465,1360.187701,32.16162437
2024-04,WE,Italy,sem,adwords,non_brand,web,35746.40016,76101.99333,901975.9284,22.8761287,182.3951786,1014.065569,42.52525187
2024-04,WE,Poland,apple_search_ads,apple_search_ads,brand_protection,ios,26703.14466,13295.4908,35818.51484,6608.505991,3607.858858,1038.66253,39.99189264
2024-04,WE,Poland,apple_search_ads,apple_search_ads,non_brand,ios,1566.08202,847.6207507,105362.5866,175.4594963,70.25318528,35.1332655,63.18206323
2024-04,WE,Poland,display,google,acquisition,android,65125.0983,128768.8506,13461597.61,15586.40603,9379.526004,2398.099864,36.05582604
2024-04,WE,Poland,display,google,acquisition,ios,8689.681955,7669.157437,1861823.52,2154.324577,0.0,313.4671052,33.86432786
2024-04,WE,Poland,display,google,activation,android,2365.549325,6597.742747,1431911.798,14.49843033,76.20654187,104.7582892,22.71292843
2024-04,WE,Poland,paid_social,facebook,acquisition,android,4168.660333,11567.56584,2195120.486,1074.738452,627.2989975,140.6910722,32.25053369
2024-04,WE,Poland,paid_social,facebook,acquisition,ios,667.7285019,1034.795285,510874.3773,45.67435625,0.0,14.68893236,68.00417365
2024-04,WE,Poland,paid_social,tiktok,acquisition,android,11565.69695,53418.43785,23282879.13,1491.845768,1086.338563,572.5038329,20.71267915
2024-04,WE,Poland,paid_social,tiktok,acquisition,ios,1034.900463,5046.919701,1373540.164,41.5550886,19.61748353,12.53919642,112.1406599
2024-04,WE,Poland,sem,adwords,brand_protection,web,25814.76692,74884.71404,161336.1151,2.331978173,185.3493076,1426.677496,23.65887699
2024-04,WE,Poland,sem,adwords,non_brand,web,49576.70041,106983.6446,1275654.14,60.21727119,331.2761581,1518.459633,51.66456734
2024-04,WE,Spain,apple_search_ads,apple_search_ads,brand_protection,ios,89876.98175,33046.9247,93782.38844,12818.99008,6427.434949,1906.645629,67.60699952
2024-04,WE,Spain,apple_search_ads,apple_search_ads,non_brand,ios,252949.8636,138813.3386,29599310.28,21801.34499,10710.97664,6559.884357,44.33196034
2024-04,WE,Spain,display,google,acquisition,android,135937.7662,225314.1087,28616130.32,37445.51407,19166.69255,4260.248086,34.16444829
2024-04,WE,Spain,display,google,acquisition,ios,11821.62277,11809.58246,2095197.422,2326.124292,0.0,253.730623,49.35349284
2024-04,WE,Spain,display,google,activation,android,1431.763432,5662.007777,724935.9691,4.199962605,24.78166752,25.67606684,59.58833878
2024-04,WE,Spain,paid_social,facebook,acquisition,android,4505.488197,18717.97191,3543332.485,1605.314473,651.3083177,113.2924533,61.96903238
2024-04,WE,Spain,paid_social,facebook,acquisition,ios,2077.70367,4137.667051,1240438.188,183.7560106,1.218791758,51.22430704,51.18932493
2024-04,WE,Spain,paid_social,facebook,activation,android,140.1505955,304.2520816,54790.06151,4.777212746,13.55900196,2.411606882,89.91399959
2024-04,WE,Spain,paid_social,tiktok,acquisition,android,28235.34815,81264.7072,39323009.62,2340.504312,1602.702966,828.7480187,52.92754467
2024-04,WE,Spain,paid_social,tiktok,acquisition,ios,1971.492273,6446.316088,1992463.327,129.8638311,68.40441036,36.70759443,57.89606693
2024-04,WE,Spain,sem,adwords,brand_protection,web,55248.55544,130443.1022,255773.6902,2.421748931,307.4948071,1119.435411,54.26479659
2024-04,WE,Spain,sem,adwords,non_brand,web,74096.85236,144278.9136,2033506.515,81.37641313,462.9910601,1587.705741,64.00550303
2024-05,AFRICA,Kenya,display,google,acquisition,android,27860.78076,407622.4375,39660231.04,18273.48022,9994.283724,2187.674108,19.53334701
2024-05,AFRICA,Kenya,display,google,acquisition,ios,7080.66148,47430.0151,5882197.17,1398.808367,4.924540328,269.2991101,41.2670913
2024-05,AFRICA,Kenya,display,google,activation,android,1181.764679,6178.851403,765599.8222,7.868220902,32.8008024,26.37148383,64.800026
2024-05,AFRICA,Kenya,paid_social,facebook,acquisition,android,3704.123097,63020.94129,10310978.49,3143.192196,2179.49665,286.0247741,15.95227541
2024-05,AFRICA,Kenya,paid_social,facebook,acquisition,ios,2912.278663,12242.2322,4240236.692,378.6482664,16.29709475,136.7708512,22.12991953
2024-05,AFRICA,Kenya,paid_social,facebook,activation,android,924.9968595,8299.677144,1464392.854,44.89932274,88.04886055,51.90831821,21.96102406
2024-05,AFRICA,Kenya,paid_social,snapchat,acquisition,ios,1205.928623,7314.208824,2364003.798,8.326929188,2.405784683,35.34846781,43.85051077
2024-05,AFRICA,Kenya,sem,adwords,brand_protection,web,1257.538931,5940.417918,13976.27,6.623506775,26.97008066,84.63974427,15.76907207
2024-05,AFRICA,Kenya,sem,adwords,non_brand,web,6055.603497,23410.02687,193644.4421,8.939159897,115.7023509,219.5852753,41.95806446
2024-05,AFRICA,Morocco,display,google,acquisition,android,111882.2679,3083378.605,184823387.2,51950.64056,21273.72567,6370.402268,18.96480353
2024-05,AFRICA,Morocco,display,google,acquisition,ios,25398.7277,166516.4558,26392844.3,5280.07515,16.36675883,930.1833224,38.60449807
2024-05,AFRICA,Morocco,display,google,activation,android,2012.53396,20870.96793,1652355.343,7.186558555,93.34210197,57.6339472,52.0918108
2024-05,AFRICA,Morocco,paid_social,facebook,acquisition,android,6023.440923,199025.582,21209404.59,4933.449809,2434.029677,370.4474966,23.79084114
2024-05,AFRICA,Morocco,paid_social,facebook,acquisition,ios,7095.698648,38108.51339,18360004.35,1394.474986,59.25455382,350.639209,26.10706107
2024-05,AFRICA,Morocco,paid_social,facebook,activation,android,2120.948847,15864.60932,2961566.919,69.90252892,301.9348709,182.1617049,16.70427903
2024-05,AFRICA,Morocco,paid_social,snapchat,acquisition,ios,1251.272097,10948.73845,4694195.991,6.618570742,2.410259351,32.26385778,51.55567104
2024-05,AFRICA,Morocco,paid_social,tiktok,acquisition,android,2405.640825,54097.78522,10764884.0,1068.444619,695.5128377,119.4713104,21.41550517
2024-05,AFRICA,Morocco,paid_social,tiktok,acquisition,ios,3253.991296,29528.60252,8497367.372,776.3163595,140.961588,133.3676914,26.10874379
2024-05,AFRICA,Morocco,sem,adwords,brand_protection,web,4044.113487,19401.69467,43208.09718,3.040307235,66.38441589,172.9039317,28.38234594
2024-05,AFRICA,Morocco,sem,adwords,non_brand,web,24602.71775,125691.1997,2222066.938,14.43940416,728.1596648,1005.421253,38.53786057
2024-05,AFRICA,Nigeria,display,google,acquisition,android,19812.21826,177021.1716,23509750.82,16153.17668,10826.0224,1357.628587,16.78637867
2024-05,AFRICA,Nigeria,display,google,acquisition,ios,1242.53572,6917.445485,1234941.373,585.9465458,10.20401827,81.31863205,18.82937441
2024-05,AFRICA,Nigeria,display,google,activation,android,1051.213786,3699.216979,718317.6386,7.071404023,22.28200359,13.70167981,107.2970807
2024-05,AFRICA,Nigeria,paid_social,facebook,acquisition,android,4203.342011,98210.50603,17884191.1,5294.583399,3755.994449,239.3529323,24.8586321
2024-05,AFRICA,Nigeria,paid_social,facebook,acquisition,ios,5225.626226,29658.28342,12360849.4,1670.818273,52.03896839,467.0812251,12.99902318
2024-05,AFRICA,Nigeria,paid_social,facebook,activation,android,20.40436213,236.5497319,46113.06125,1.212417575,12.75637661,2.35737131,10.73388629
2024-05,AFRICA,Nigeria,paid_social,snapchat,acquisition,android,229.907198,2553.648581,752258.7588,102.6672838,81.33294365,5.4055367,60.32403993
2024-05,AFRICA,Nigeria,paid_social,snapchat,acquisition,ios,1246.501273,16021.44096,5170291.63,19.35361717,9.960578026,56.31662415,28.95809321
2024-05,AFRICA,Nigeria,sem,adwords,brand_protection,web,1824.057334,7887.713241,17462.62728,1.18094378,19.67276385,73.99491843,32.41874083
2024-05,AFRICA,Nigeria,sem,adwords,non_brand,web,4524.570807,21338.56129,147745.4588,24.52644643,77.3238185,180.6982094,30.61640561
2024-05,AFRICA,Tunisia,display,google,acquisition,android,27737.38397,808360.9173,55865663.12,15314.97262,7162.554517,2234.914664,14.92118773
2024-05,AFRICA,Tunisia,display,google,acquisition,ios,5326.691197,40676.04958,6043464.29,1289.457181,4.265276664,241.4511173,22.14209614
2024-05,AFRICA,Tunisia,display,google,activation,android,2634.525434,11879.4972,1101140.789,9.00675803,117.6542496,136.7634176,23.53974471
2024-05,AFRICA,Tunisia,paid_social,facebook,acquisition,android,4950.628335,242938.828,36773598.96,4236.835407,1968.398831,441.8857216,17.88435225
2024-05,AFRICA,Tunisia,paid_social,facebook,acquisition,ios,1936.216542,15076.42014,10050036.54,436.703423,27.64585358,115.094212,24.86779804
2024-05,AFRICA,Tunisia,paid_social,facebook,activation,android,2649.751847,18389.04759,4351991.759,111.0455624,255.4813063,166.5912346,19.42077237
2024-05,AFRICA,Tunisia,sem,adwords,brand_protection,web,404.8686565,875.2603287,2507.960648,0.6008989273,4.198335866,5.325389957,117.4253956
2024-05,AFRICA,Tunisia,sem,adwords,non_brand,web,2631.337531,15410.46603,358246.5065,4.905294309,153.6318319,113.3603876,32.34224905
2024-05,ECA,Georgia,display,google,acquisition,android,43864.51736,304386.3922,23626045.53,10014.26424,4762.697568,1962.225893,31.06023003
2024-05,ECA,Georgia,display,google,acquisition,ios,18893.448,60778.65542,10958293.28,2675.778588,7.827630608,703.8586958,34.88115249
2024-05,ECA,Georgia,display,google,activation,android,1776.153426,5152.584128,499045.7492,6.633548469,48.97537223,64.52641141,42.16968909
2024-05,ECA,Georgia,paid_social,facebook,acquisition,android,650.059297,13387.50095,1206052.112,368.2668643,128.7418725,31.40669044,21.37491075
2024-05,ECA,Georgia,paid_social,facebook,acquisition,ios,882.6341832,3156.78603,1860318.842,121.9690104,0.5820219865,46.53090961,20.14091794
2024-05,ECA,Georgia,sem,adwords,brand_protection,web,2728.613441,6108.174083,13609.07819,1.213607783,13.95661719,24.52284214,141.1840214
2024-05,ECA,Georgia,sem,adwords,non_brand,web,4191.997494,11637.20726,94305.94926,0.5941465836,26.29770833,45.59247657,118.1894111
2024-05,ECA,Ukraine,apple_search_ads,apple_search_ads,brand_protection,ios,5873.760474,11131.37247,38173.63385,4698.034173,2446.37071,756.4938862,8.745081052
2024-05,ECA,Ukraine,apple_search_ads,apple_search_ads,non_brand,ios,51258.95913,32549.28049,8077549.084,7648.296228,3901.619934,2527.377643,24.99920923
2024-05,ECA,Ukraine,display,google,acquisition,android,125815.3786,510519.3171,66404984.26,33890.76736,18723.02224,4951.591797,36.1427234
2024-05,ECA,Ukraine,display,google,acquisition,ios,12478.33628,27162.84483,5881557.81,3461.253636,0.0,727.6858627,18.68218888
2024-05,ECA,Ukraine,display,google,activation,android,3407.294449,11927.3833,2301776.705,40.38698891,122.5953145,159.3694806,33.98625103
2024-05,ECA,Ukraine,paid_social,facebook,acquisition,android,695.7862735,8566.282494,674402.2127,360.513794,177.9560493,26.80054129,29.05605734
2024-05,ECA,Ukraine,paid_social,facebook,acquisition,ios,4365.011651,8220.296462,2781738.632,450.3342295,3.01491885,187.0168646,36.57923115
2024-05,ECA,Ukraine,paid_social,facebook,activation,android,579.2831923,1606.360477,526641.2303,3.530336643,23.59428141,16.00124316,40.06880894
2024-05,ECA,Ukraine,sem,adwords,brand_protection,web,12796.28212,29279.53824,64317.3886,16.30067354,92.63736202,362.089072,55.42937682
2024-05,ECA,Ukraine,sem,adwords,non_brand,web,24614.18519,141436.0839,1993972.807,21.00451588,380.8543864,753.9010902,48.73483958
2024-05,SEE,Croatia,apple_search_ads,apple_search_ads,brand_protection,ios,3134.04086,2753.049131,6764.74137,1075.923104,529.9953915,164.7454243,27.26984457
2024-05,SEE,Croatia,apple_search_ads,apple_search_ads,non_brand,ios,10583.10146,11991.48734,2025388.373,1829.505527,891.7202416,588.5771421,26.52967965
2024-05,SEE,Croatia,display,google,acquisition,android,37395.5722,102254.4624,12485581.58,6056.028584,2903.517431,1116.585466,37.76001912
2024-05,SEE,Croatia,display,google,acquisition,ios,11972.08948,12420.74287,2642626.647,1979.968247,0.6061470842,368.1834575,51.31760868
2024-05,SEE,Croatia,display,google,activation,android,1356.718774,2742.557572,628521.3653,14.41922142,15.49941685,17.91924899,85.54993106
2024-05,SEE,Croatia,paid_social,facebook,acquisition,android,1015.104826,2808.873972,666115.7485,171.6762617,91.59824252,32.07411943,35.40966342
2024-05,SEE,Croatia,paid_social,facebook,acquisition,ios,678.0276259,1050.728666,366238.7669,43.54950646,0.5995338251,11.80557786,62.9828453
2024-05,SEE,Croatia,paid_social,facebook,activation,android,230.4936249,201.0348328,59503.29612,1.169977462,2.340021342,1.2088915,262.5630863
2024-05,SEE,Croatia,sem,adwords,brand_protection,web,3307.161897,9850.963153,17604.31891,0.0,11.98960708,102.8794461,44.85273141
2024-05,SEE,Croatia,sem,adwords,non_brand,web,5180.918318,14600.95244,478092.5421,9.588948735,73.64198102,67.0723526,94.30063478
2024-05,SEE,Serbia,display,google,acquisition,android,63148.01685,485189.3661,68651180.74,9997.519806,3606.199609,1404.149609,52.8861339
2024-05,SEE,Serbia,display,google,acquisition,ios,20772.52995,47855.56366,9553924.672,1633.74835,0.5702298292,278.6318023,79.0826201
2024-05,SEE,Serbia,display,google,activation,android,2074.57146,7095.346152,2312167.116,19.68105469,57.94918438,78.50542353,39.00340724
2024-05,SEE,Serbia,paid_social,facebook,acquisition,android,963.7611167,10450.86016,1163332.918,229.5911454,94.18378608,25.34847249,37.69069562
2024-05,SEE,Serbia,paid_social,facebook,acquisition,ios,599.3523033,1473.259799,643129.5094,46.26057977,1.164760004,11.29728598,62.6063315
2024-05,SEE,Serbia,paid_social,facebook,activation,android,228.99834,483.6520373,138702.7649,3.052486125,5.504925753,3.093590061,86.46257583
2024-05,SEE,Serbia,sem,adwords,brand_protection,web,14909.10273,19367.76448,33261.97863,0.5831925201,23.49660752,142.3354082,115.251469
2024-05,SEE,Serbia,sem,adwords,non_brand,web,19016.68401,86713.52365,2241762.796,1.200310554,162.8142166,224.7889538,92.44734858
2024-05,WE,Italy,apple_search_ads,apple_search_ads,brand_protection,ios,92852.90105,36181.0956,88486.06409,15369.82121,9564.813909,2632.78011,54.86651134
2024-05,WE,Italy,apple_search_ads,apple_search_ads,non_brand,ios,136033.7863,102900.1447,20670219.49,12968.30583,6893.22082,3636.632184,55.68909773
2024-05,WE,Italy,display,google,acquisition,android,124653.2349,304437.7743,27601365.07,30372.85495,17528.93265,4761.126941,36.11477662
2024-05,WE,Italy,display,google,acquisition,ios,5894.152166,4955.756324,238440.6748,779.7949599,0.0,112.656135,68.02540305
2024-05,WE,Italy,display,google,activation,android,2436.139978,8807.96579,1061468.422,20.45419898,73.50876754,87.48711537,44.34815504
2024-05,WE,Italy,paid_social,facebook,acquisition,android,4079.056459,15941.59249,2730976.219,1366.370222,841.4932523,129.5508209,43.37859073
2024-05,WE,Italy,paid_social,facebook,acquisition,ios,3311.926151,7308.988743,1906000.019,479.1691488,1.765345427,142.0830375,27.05264553
2024-05,WE,Italy,paid_social,tiktok,acquisition,android,20608.62561,67611.69423,28658539.3,1716.295013,1283.188267,468.1347571,63.95903499
2024-05,WE,Italy,paid_social,tiktok,acquisition,ios,2712.051661,7250.723481,2320060.526,323.9268286,92.22114656,64.45825072,62.24418008
2024-05,WE,Italy,sem,adwords,brand_protection,web,36511.19341,94643.34401,166444.7849,383.3103218,433.4128594,1085.949662,35.56908985
2024-05,WE,Italy,sem,adwords,non_brand,web,21170.10817,65917.55093,855309.4108,42.80504676,158.5923388,739.9639127,38.34670798
2024-05,WE,Poland,apple_search_ads,apple_search_ads,brand_protection,ios,47821.62533,13227.81719,36209.01648,6596.121885,3879.934113,1115.761764,55.95909871
2024-05,WE,Poland,apple_search_ads,apple_search_ads,non_brand,ios,35324.4898,16398.47942,2029597.423,4011.443266,2115.106152,1026.72296,43.63494942
2024-05,WE,Poland,display,google,acquisition,android,130775.7622,276988.5888,29664765.38,23535.04239,14038.23988,3664.710588,43.3187414
2024-05,WE,Poland,display,google,acquisition,ios,12157.7711,9176.237698,3571863.894,3000.179082,0.0,428.2651292,41.83573346
2024-05,WE,Poland,display,google,activation,android,2762.428175,8796.046119,1954542.439,21.8182351,121.2954606,107.9584311,29.8056577
2024-05,WE,Poland,paid_social,facebook,acquisition,android,3435.320354,10752.10276,2223196.538,910.1015569,572.1764177,106.5892043,49.94973653
2024-05,WE,Poland,paid_social,facebook,acquisition,ios,1121.827542,2063.767346,756043.4823,147.506433,7.986181016,44.81509134,28.10903245
2024-05,WE,Poland,paid_social,tiktok,acquisition,android,9345.931569,43860.20189,19754672.02,1371.449757,1047.717903,417.2192624,22.11716126
2024-05,WE,Poland,paid_social,tiktok,acquisition,ios,691.8603176,3084.745205,1146899.686,50.10436003,17.22338267,10.71566011,87.75877738
2024-05,WE,Poland,sem,adwords,brand_protection,web,30855.35692,76142.54321,155643.5346,82.91496019,230.3076275,975.4477362,39.07177219
2024-05,WE,Poland,sem,adwords,non_brand,web,39005.05121,84859.10985,1202142.213,41.01023508,317.6653866,803.1567266,75.11062428
2024-05,WE,Spain,apple_search_ads,apple_search_ads,brand_protection,ios,111634.77,31606.24866,91049.39826,12280.88961,6541.042337,1963.544865,75.99176637
2024-05,WE,Spain,apple_search_ads,apple_search_ads,non_brand,ios,239972.5269,147218.6859,28942476.53,21602.40184,11160.70229,6931.884041,38.53189984
2024-05,WE,Spain,display,google,acquisition,android,347179.7796,452718.0412,56229798.13,73023.40012,39241.21247,9317.702204,56.82060064
2024-05,WE,Spain,display,google,acquisition,ios,19222.66522,17568.76681,4151920.377,4028.134564,0.620632768,444.1646564,50.19918649
2024-05,WE,Spain,display,google,activation,android,1383.653718,5035.004052,678387.9123,10.15637541,40.94792407,24.54683592,57.50320896
2024-05,WE,Spain,paid_social,facebook,acquisition,android,4841.469128,22251.65876,4194592.293,1132.360228,351.9916071,92.30322926,79.93482927
2024-05,WE,Spain,paid_social,facebook,acquisition,ios,2461.149617,7001.086979,1612088.047,215.0687082,1.78370356,61.17967468,42.11258569
2024-05,WE,Spain,paid_social,tiktok,acquisition,android,16779.54421,51238.27238,23908848.55,1202.941638,837.0901486,334.4466318,56.08032919
2024-05,WE,Spain,paid_social,tiktok,acquisition,ios,1956.281268,6203.821903,2337447.902,215.4060355,90.80991995,43.81039964,53.99819989
